îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1147848,C-1000295,N-1000391,2022/5/11,50000
S-1147849,C-1001295,N-1003426,2022/5/11,6000
S-1147850,C-1001015,N-1003240,2022/5/11,9000
S-1147851,C-1001355,N-1003594,2022/5/11,21000
S-1147852,C-1000295,N-1000394,2022/5/11,50000
S-1147853,C-1000809,N-1001644,2022/5/11,80000
S-1147854,C-1000753,N-1001465,2022/5/11,21000
S-1147855,C-1000794,N-1004137,2022/5/11,10000
S-1147856,C-1000055,N-1000066,2022/5/11,13000
S-1147857,C-1001295,N-1003333,2022/5/11,6000
S-1147858,C-1000295,N-1000390,2022/5/11,50000
S-1147859,C-1001543,N-1004271,2022/5/11,30000
S-1147860,C-1000146,N-1000170,2022/5/11,6000
S-1147861,C-1001308,N-1003424,2022/5/11,21000
S-1147862,C-1000753,N-1001463,2022/5/11,21000
S-1147863,C-1000329,N-1003239,2022/5/11,50000
S-1147864,C-1000753,N-1001462,2022/5/11,50000
S-1147865,C-1001298,N-1003425,2022/5/11,30000
S-1147866,C-1001555,N-1004270,2022/5/11,29000
S-1147867,C-1001466,N-1004071,2022/5/11,10000
S-1147868,C-1000809,N-1001639,2022/5/11,50000
S-1147869,C-1000329,N-1000971,2022/5/11,50000
S-1147870,C-1001555,N-1004272,2022/5/11,29000
S-1147878,C-1001064,N-1002546,2022/5/11,15000
S-1147879,C-1001051,N-1002543,2022/5/11,50000
S-1147880,C-1001051,N-1002542,2022/5/11,50000
S-1147881,C-1001295,N-1003336,2022/5/11,6000
S-1147882,C-1001134,N-1002834,2022/5/11,29000
S-1147883,C-1001112,N-1002728,2022/5/11,9000
S-1147884,C-1001375,N-1003651,2022/5/11,50000
S-1147885,C-1000890,N-1001954,2022/5/11,21000
S-1147886,C-1001466,N-1004068,2022/5/11,10000
S-1147887,C-1001295,N-1003337,2022/5/11,6000
S-1147888,C-1000890,N-1001953,2022/5/11,21000
S-1147889,C-1000480,N-1001952,2022/5/11,30000
S-1147890,C-1000911,N-1002129,2022/5/11,50000
S-1147891,C-1000911,N-1002130,2022/5/11,50000
S-1147892,C-1000039,N-1002131,2022/5/11,30000
S-1147893,C-1001555,N-1004269,2022/5/11,29000
S-1147894,C-1000737,N-1001427,2022/5/11,30000
S-1147895,C-1001124,N-1002832,2022/5/11,80000
S-1147896,C-1000737,N-1001426,2022/5/11,30000
S-1147897,C-1001418,N-1003892,2022/5/11,30000
S-1147898,C-1001506,N-1004135,2022/5/11,15000
S-1147899,C-1001120,N-1002830,2022/5/11,30000
S-1147900,C-1001308,N-1003649,2022/5/11,21000
S-1147901,C-1000329,N-1000970,2022/5/11,50000
S-1147910,C-1001120,N-1002829,2022/5/11,30000
S-1147911,C-1001375,N-1003650,2022/5/11,50000
S-1147912,C-1001051,N-1003799,2022/5/11,13000
S-1147913,C-1001521,N-1004211,2022/5/11,30000
S-1147914,C-1001295,N-1003335,2022/5/11,6000
S-1147915,C-1000261,N-1000338,2022/5/11,9000
S-1147916,C-1000397,N-1000575,2022/5/11,10000
S-1147917,C-1001112,N-1004209,2022/5/11,9000
S-1147918,C-1000241,N-1000314,2022/5/11,29000
S-1147919,C-1001298,N-1003334,2022/5/11,30000
S-1147920,C-1000397,N-1000574,2022/5/11,10000
S-1147921,C-1000039,N-1004210,2022/5/11,30000
S-1147922,C-1000295,N-1000387,2022/5/11,50000
S-1147923,C-1001523,N-1004208,2022/5/11,13000
S-1147924,C-1000295,N-1000386,2022/5/11,50000
S-1147925,C-1001153,N-1003798,2022/5/11,80000
S-1147926,C-1000261,N-1002999,2022/5/11,9000
S-1147927,C-1001466,N-1004067,2022/5/11,10000
S-1147928,C-1001153,N-1002913,2022/5/11,80000
S-1147929,C-1000809,N-1001638,2022/5/11,50000
S-1147930,C-1001216,N-1003068,2022/5/11,80000
S-1147937,C-1000241,N-1000317,2022/5/11,29000
S-1147938,C-1001112,N-1002729,2022/5/11,9000
S-1147939,C-1001472,N-1004076,2022/5/12,15000
S-1147940,C-1000399,N-1001018,2022/5/12,30000
S-1147941,C-1000122,N-1001712,2022/5/12,30000
S-1147942,C-1000247,N-1000508,2022/5/12,50000
S-1147943,C-1000371,N-1001469,2022/5/12,50000
S-1147944,C-1001545,N-1004275,2022/5/12,21000
S-1147945,C-1001553,N-1004276,2022/5/12,29000
S-1147946,C-1001536,N-1004277,2022/5/12,21000
S-1147947,C-1000833,N-1001713,2022/5/12,6000
S-1147948,C-1000381,N-1001466,2022/5/12,80000
S-1147949,C-1000147,N-1000174,2022/5/12,13000
S-1147950,C-1000833,N-1001715,2022/5/12,6000
S-1147951,C-1001472,N-1004075,2022/5/12,15000
S-1147952,C-1000399,N-1001015,2022/5/12,30000
S-1147953,C-1000172,N-1003155,2022/5/12,21000
S-1147954,C-1000147,N-1002730,2022/5/12,13000
S-1147955,C-1000169,N-1000215,2022/5/12,30000
S-1147956,C-1000112,N-1003942,2022/5/12,30000
S-1147957,C-1000147,N-1003511,2022/5/12,13000
S-1147958,C-1001423,N-1003893,2022/5/12,13000
S-1147959,C-1000171,N-1003242,2022/5/12,50000
S-1147960,C-1000833,N-1001714,2022/5/12,6000
S-1147979,C-1000056,N-1003000,2022/5/12,13000
S-1147980,C-1001230,N-1003154,2022/5/12,80000
S-1147981,C-1001420,N-1003895,2022/5/12,9000
S-1147982,C-1000172,N-1001956,2022/5/12,21000
S-1147983,C-1000381,N-1001470,2022/5/12,80000
S-1147984,C-1000399,N-1001017,2022/5/12,30000
S-1147985,C-1000786,N-1001547,2022/5/12,21000
S-1147986,C-1000079,N-1000082,2022/5/12,29000
S-1147993,C-1000786,N-1001548,2022/5/12,21000
S-1147994,C-1001508,N-1004212,2022/5/12,29000
S-1147995,C-1000172,N-1001955,2022/5/12,21000
S-1147996,C-1000833,N-1003739,2022/5/12,6000
S-1147997,C-1001420,N-1003896,2022/5/12,9000
S-1147998,C-1001063,N-1003738,2022/5/12,30000
S-1147999,C-1000371,N-1001467,2022/5/12,50000
S-1148000,C-1001545,N-1004278,2022/5/12,21000
S-1148001,C-1001230,N-1003153,2022/5/12,80000
S-1148002,C-1000630,N-1001135,2022/5/12,10000
S-1148003,C-1000699,N-1001322,2022/5/12,80000
S-1148004,C-1000503,N-1000787,2022/5/12,15000
S-1148005,C-1000127,N-1000146,2022/5/12,50000
S-1148006,C-1001508,N-1004213,2022/5/12,29000
S-1148007,C-1000699,N-1001321,2022/5/12,80000
S-1148008,C-1000699,N-1001320,2022/5/12,80000
S-1148009,C-1000399,N-1001016,2022/5/12,30000
S-1148010,C-1000399,N-1001014,2022/5/12,30000
S-1148011,C-1000642,N-1001239,2022/5/12,21000
S-1148012,C-1000122,N-1001711,2022/5/12,30000
S-1148013,C-1000647,N-1002731,2022/5/12,6000
S-1148020,C-1000102,N-1000116,2022/5/12,30000
S-1148021,C-1000381,N-1001468,2022/5/12,80000
S-1148022,C-1000630,N-1001136,2022/5/12,10000
S-1148023,C-1000572,N-1000975,2022/5/12,29000
S-1148024,C-1000112,N-1001800,2022/5/12,30000
S-1148025,C-1001322,N-1003482,2022/5/12,50000
S-1148026,C-1000169,N-1003338,2022/5/12,30000
S-1148027,C-1001339,N-1003513,2022/5/12,15000
S-1148028,C-1000912,N-1002292,2022/5/12,30000
S-1148029,C-1001063,N-1003982,2022/5/12,30000
S-1148036,C-1000112,N-1001799,2022/5/12,30000
S-1148037,C-1000738,N-1001428,2022/5/12,50000
S-1148038,C-1000572,N-1000973,2022/5/12,30000
S-1148039,C-1001339,N-1003512,2022/5/12,15000
S-1148040,C-1000608,N-1002133,2022/5/12,80000
S-1148041,C-1000912,N-1002291,2022/5/12,30000
S-1148042,C-1000572,N-1000972,2022/5/12,29000
S-1148043,C-1000811,N-1001646,2022/5/12,15000
S-1148044,C-1000647,N-1001519,2022/5/12,6000
S-1148045,C-1001454,N-1003983,2022/5/12,30000
S-1148046,C-1000169,N-1000210,2022/5/12,30000
S-1148047,C-1000912,N-1002293,2022/5/12,30000
S-1148048,C-1000811,N-1001647,2022/5/12,15000
S-1148049,C-1000848,N-1001802,2022/5/12,15000
S-1148050,C-1001462,N-1003981,2022/5/12,30000
S-1148051,C-1000112,N-1001806,2022/5/12,30000
S-1148052,C-1000503,N-1000788,2022/5/12,15000
S-1148053,C-1000171,N-1000212,2022/5/12,10000
S-1148054,C-1000056,N-1000069,2022/5/12,13000
S-1148055,C-1001322,N-1003481,2022/5/12,50000
S-1148056,C-1000169,N-1000213,2022/5/12,30000
S-1148057,C-1000169,N-1003551,2022/5/12,6000
S-1148058,C-1001146,N-1002836,2022/5/12,15000
S-1148059,C-1000958,N-1002195,2022/5/12,50000
S-1148067,C-1001047,N-1002550,2022/5/12,30000
S-1148068,C-1001063,N-1002549,2022/5/12,30000
S-1148069,C-1000112,N-1001805,2022/5/12,30000
S-1148070,C-1000572,N-1000974,2022/5/12,30000
S-1148071,C-1001146,N-1002837,2022/5/12,15000
S-1148072,C-1001063,N-1002548,2022/5/12,30000
S-1148073,C-1000112,N-1001804,2022/5/12,30000
S-1148074,C-1000848,N-1001803,2022/5/12,15000
S-1148075,C-1000171,N-1000211,2022/5/12,10000
S-1148076,C-1000981,N-1002288,2022/5/12,80000
S-1148077,C-1000112,N-1001798,2022/5/12,30000
S-1148078,C-1000371,N-1002451,2022/5/12,50000
S-1148079,C-1001536,N-1004274,2022/5/12,21000
S-1148080,C-1001024,N-1002446,2022/5/12,10000
S-1148081,C-1000112,N-1001797,2022/5/12,30000
S-1148082,C-1000112,N-1001795,2022/5/12,30000
S-1148083,C-1000112,N-1001794,2022/5/12,30000
S-1148084,C-1000197,N-1001058,2022/5/12,50000
S-1148085,C-1000112,N-1001793,2022/5/12,30000
S-1148092,C-1001034,N-1002448,2022/5/12,29000
S-1148093,C-1001472,N-1004073,2022/5/12,15000
S-1148094,C-1001034,N-1002445,2022/5/12,29000
S-1148095,C-1001005,N-1002359,2022/5/12,50000
S-1148096,C-1000786,N-1003843,2022/5/12,21000
S-1148097,C-1000127,N-1002444,2022/5/12,50000
S-1148098,C-1001018,N-1003842,2022/5/12,29000
S-1148099,C-1001005,N-1002360,2022/5/12,50000
S-1148100,C-1001472,N-1004074,2022/5/12,15000
S-1148101,C-1000112,N-1001792,2022/5/12,30000
S-1148102,C-1000112,N-1001796,2022/5/12,30000
S-1148103,C-1001005,N-1002358,2022/5/12,50000
S-1148104,C-1000344,N-1001807,2022/5/12,21000
S-1148105,C-1001018,N-1002449,2022/5/12,29000
S-1148106,C-1000912,N-1002287,2022/5/12,30000
S-1148113,C-1001472,N-1004072,2022/5/12,15000
S-1148114,C-1001553,N-1004273,2022/5/12,29000
S-1148115,C-1000795,N-1003433,2022/5/12,50000
S-1148116,C-1001018,N-1002450,2022/5/12,29000
S-1148117,C-1001454,N-1003984,2022/5/12,30000
S-1148118,C-1000169,N-1000214,2022/5/12,30000
S-1148119,C-1000238,N-1000926,2022/5/13,13000
S-1148120,C-1001229,N-1003156,2022/5/13,80000
S-1148121,C-1001516,N-1004215,2022/5/13,13000
S-1148122,C-1001366,N-1003654,2022/5/13,50000
S-1148123,C-1000238,N-1000924,2022/5/13,13000
S-1148124,C-1001516,N-1004217,2022/5/13,13000
S-1148125,C-1001172,N-1003005,2022/5/13,6000
S-1148126,C-1000238,N-1000923,2022/5/13,13000
S-1148127,C-1001224,N-1003165,2022/5/13,13000
S-1148128,C-1000228,N-1002926,2022/5/13,10000
S-1148129,C-1001224,N-1003166,2022/5/13,13000
S-1148130,C-1000238,N-1000925,2022/5/13,13000
S-1148131,C-1000475,N-1001716,2022/5/13,9000
S-1148132,C-1000475,N-1001719,2022/5/13,9000
S-1148133,C-1001407,N-1003801,2022/5/13,6000
S-1148134,C-1001186,N-1003800,2022/5/13,50000
S-1148135,C-1001236,N-1003164,2022/5/13,80000
S-1148136,C-1000238,N-1003073,2022/5/13,30000
S-1148145,C-1000787,N-1001549,2022/5/13,29000
S-1148146,C-1000060,N-1000070,2022/5/13,30000
S-1148147,C-1001509,N-1004216,2022/5/13,10000
S-1148148,C-1001150,N-1002917,2022/5/13,15000
S-1148149,C-1000167,N-1000398,2022/5/13,10000
S-1148150,C-1001150,N-1002916,2022/5/13,15000
S-1148151,C-1001239,N-1003161,2022/5/13,50000
S-1148152,C-1001509,N-1004214,2022/5/13,10000
S-1148153,C-1001366,N-1003653,2022/5/13,50000
S-1148154,C-1001151,N-1002919,2022/5/13,13000
S-1148155,C-1000504,N-1003740,2022/5/13,13000
S-1148156,C-1001236,N-1003163,2022/5/13,80000
S-1148163,C-1001239,N-1003160,2022/5/13,50000
S-1148164,C-1001229,N-1003162,2022/5/13,80000
S-1148165,C-1000504,N-1000791,2022/5/13,13000
S-1148166,C-1000355,N-1003074,2022/5/13,13000
S-1148167,C-1000787,N-1001550,2022/5/13,29000
S-1148168,C-1000228,N-1001472,2022/5/13,10000
S-1148169,C-1001186,N-1003007,2022/5/13,50000
S-1148170,C-1000464,N-1000826,2022/5/13,6000
S-1148171,C-1000238,N-1000922,2022/5/13,13000
S-1148172,C-1000228,N-1001471,2022/5/13,10000
S-1148173,C-1000238,N-1000927,2022/5/13,13000
S-1148174,C-1000464,N-1003159,2022/5/13,6000
S-1148175,C-1000871,N-1001859,2022/5/13,50000
S-1148176,C-1001548,N-1004280,2022/5/13,30000
S-1148177,C-1000531,N-1001280,2022/5/13,50000
S-1148178,C-1000238,N-1000920,2022/5/13,13000
S-1148179,C-1001416,N-1003847,2022/5/13,10000
S-1148180,C-1000531,N-1001281,2022/5/13,50000
S-1148181,C-1001465,N-1004080,2022/5/13,21000
S-1148182,C-1000717,N-1001381,2022/5/13,6000
S-1148183,C-1001432,N-1003944,2022/5/13,80000
S-1148184,C-1001482,N-1004079,2022/5/13,13000
S-1148185,C-1001147,N-1002921,2022/5/13,30000
S-1148186,C-1001151,N-1002924,2022/5/13,13000
S-1148195,C-1000238,N-1000919,2022/5/13,13000
S-1148196,C-1001482,N-1004078,2022/5/13,13000
S-1148203,C-1001416,N-1003845,2022/5/13,10000
S-1148204,C-1001384,N-1003695,2022/5/13,80000
S-1148205,C-1000467,N-1000789,2022/5/13,80000
S-1148206,C-1001482,N-1004077,2022/5/13,13000
S-1148207,C-1001416,N-1003844,2022/5/13,10000
S-1148208,C-1000355,N-1000509,2022/5/13,13000
S-1148209,C-1000322,N-1002923,2022/5/13,6000
S-1148210,C-1000243,N-1001061,2022/5/13,50000
S-1148217,C-1000717,N-1002922,2022/5/13,50000
S-1148218,C-1000322,N-1001192,2022/5/13,6000
S-1148219,C-1000243,N-1001060,2022/5/13,50000
S-1148220,C-1000355,N-1000512,2022/5/13,13000
S-1148221,C-1000985,N-1002362,2022/5/13,50000
S-1148222,C-1001432,N-1003943,2022/5/13,80000
S-1148223,C-1000355,N-1000510,2022/5/13,13000
S-1148224,C-1000871,N-1001860,2022/5/13,50000
S-1148225,C-1000355,N-1000511,2022/5/13,13000
S-1148226,C-1000475,N-1001717,2022/5/13,9000
S-1148227,C-1001306,N-1003434,2022/5/13,13000
S-1148228,C-1000167,N-1000396,2022/5/13,10000
S-1148229,C-1000243,N-1001059,2022/5/13,50000
S-1148230,C-1000985,N-1002361,2022/5/13,50000
S-1148231,C-1000857,N-1002199,2022/5/13,30000
S-1148232,C-1001147,N-1002925,2022/5/13,30000
S-1148233,C-1000531,N-1001279,2022/5/13,50000
S-1148234,C-1001076,N-1002667,2022/5/13,9000
S-1148235,C-1001465,N-1004081,2022/5/13,21000
S-1148236,C-1001384,N-1003694,2022/5/13,80000
S-1148237,C-1001079,N-1002668,2022/5/13,6000
S-1148238,C-1000238,N-1000921,2022/5/13,13000
S-1148239,C-1001091,N-1002663,2022/5/13,30000
S-1148240,C-1001076,N-1002661,2022/5/13,9000
S-1148255,C-1001079,N-1002660,2022/5/13,6000
S-1148256,C-1000915,N-1002734,2022/5/13,80000
S-1148257,C-1000915,N-1002070,2022/5/13,80000
S-1148258,C-1000467,N-1000792,2022/5/13,80000
S-1148259,C-1001432,N-1003945,2022/5/13,80000
S-1148260,C-1000322,N-1001190,2022/5/13,6000
S-1148261,C-1000167,N-1000397,2022/5/13,10000
S-1148262,C-1001186,N-1003897,2022/5/13,50000
S-1148263,C-1001548,N-1004279,2022/5/13,30000
S-1148264,C-1001231,N-1003168,2022/5/13,30000
S-1148265,C-1000717,N-1001382,2022/5/13,6000
S-1148266,C-1001151,N-1002920,2022/5/13,13000
S-1148267,C-1000162,N-1000448,2022/5/13,21000
S-1148268,C-1000915,N-1002838,2022/5/13,80000
S-1148269,C-1000960,N-1002196,2022/5/13,30000
S-1148270,C-1000512,N-1001861,2022/5/14,30000
S-1148271,C-1001485,N-1004083,2022/5/14,30000
S-1148272,C-1000523,N-1000874,2022/5/14,13000
S-1148273,C-1001477,N-1004082,2022/5/14,30000
S-1148274,C-1001312,N-1003435,2022/5/14,80000
S-1148275,C-1001110,N-1002735,2022/5/14,30000
S-1148276,C-1001157,N-1002927,2022/5/14,80000
S-1148277,C-1001409,N-1003803,2022/5/14,6000
S-1148278,C-1000199,N-1001905,2022/5/14,80000
S-1148293,C-1000199,N-1001906,2022/5/14,80000
S-1148294,C-1001115,N-1002740,2022/5/14,21000
S-1148295,C-1001243,N-1003898,2022/5/14,9000
S-1148296,C-1001110,N-1002738,2022/5/14,30000
S-1148297,C-1000199,N-1001907,2022/5/14,80000
S-1148298,C-1001312,N-1003436,2022/5/14,80000
S-1148299,C-1001312,N-1003438,2022/5/14,80000
S-1148300,C-1001409,N-1003804,2022/5/14,6000
S-1148301,C-1001115,N-1002736,2022/5/14,21000
S-1148302,C-1000524,N-1000873,2022/5/14,80000
S-1148303,C-1001110,N-1002737,2022/5/14,30000
S-1148304,C-1001157,N-1002928,2022/5/14,80000
S-1148311,C-1001342,N-1003556,2022/5/14,30000
S-1148312,C-1001243,N-1003169,2022/5/14,9000
S-1148313,C-1001085,N-1002670,2022/5/14,50000
S-1148314,C-1001075,N-1002669,2022/5/14,13000
S-1148315,C-1000340,N-1000477,2022/5/14,30000
S-1148316,C-1000515,N-1003171,2022/5/14,80000
S-1148317,C-1000266,N-1000340,2022/5/14,30000
S-1148318,C-1000515,N-1000831,2022/5/14,80000
S-1148319,C-1000068,N-1000706,2022/5/14,15000
S-1148320,C-1001537,N-1004281,2022/5/14,15000
S-1148321,C-1000961,N-1002204,2022/5/14,30000
S-1148322,C-1000514,N-1000833,2022/5/14,80000
S-1148323,C-1001256,N-1003243,2022/5/14,80000
S-1148324,C-1001349,N-1003553,2022/5/14,80000
S-1148325,C-1000266,N-1000341,2022/5/14,30000
S-1148326,C-1001029,N-1002453,2022/5/14,13000
S-1148327,C-1000267,N-1000342,2022/5/14,80000
S-1148328,C-1000491,N-1000764,2022/5/14,21000
S-1148329,C-1001349,N-1003552,2022/5/14,80000
S-1148330,C-1001325,N-1003483,2022/5/14,80000
S-1148331,C-1000068,N-1000707,2022/5/14,15000
S-1148332,C-1001325,N-1003484,2022/5/14,80000
S-1148333,C-1000491,N-1000765,2022/5/14,21000
S-1148334,C-1000575,N-1000977,2022/5/14,10000
S-1148350,C-1001085,N-1002671,2022/5/14,50000
S-1148351,C-1001029,N-1002454,2022/5/14,13000
S-1148352,C-1001075,N-1002672,2022/5/14,13000
S-1148353,C-1000514,N-1000829,2022/5/14,80000
S-1148354,C-1001029,N-1003987,2022/5/14,13000
S-1148355,C-1001485,N-1004084,2022/5/14,30000
S-1148356,C-1000529,N-1000887,2022/5/14,50000
S-1148357,C-1000267,N-1000344,2022/5/14,80000
S-1148358,C-1001187,N-1003012,2022/5/14,15000
S-1148359,C-1001477,N-1004085,2022/5/14,30000
S-1148360,C-1001450,N-1003989,2022/5/14,13000
S-1148361,C-1001187,N-1003011,2022/5/14,15000
S-1148362,C-1000523,N-1000875,2022/5/14,13000
S-1148363,C-1000491,N-1003075,2022/5/14,21000
S-1148364,C-1001537,N-1004282,2022/5/14,15000
S-1148365,C-1000961,N-1003009,2022/5/14,30000
S-1148366,C-1000267,N-1000339,2022/5/14,30000
S-1148367,C-1000575,N-1000976,2022/5/14,10000
S-1148368,C-1000468,N-1000705,2022/5/14,21000
S-1148369,C-1001458,N-1003990,2022/5/14,9000
S-1148376,C-1000514,N-1000828,2022/5/14,80000
S-1148377,C-1000631,N-1001324,2022/5/14,50000
S-1148378,C-1001458,N-1003986,2022/5/14,9000
S-1148379,C-1000485,N-1002201,2022/5/14,50000
S-1148380,C-1000961,N-1002203,2022/5/14,30000
S-1148381,C-1000267,N-1000343,2022/5/14,30000
S-1148382,C-1000934,N-1002136,2022/5/14,50000
S-1148383,C-1000631,N-1003076,2022/5/14,50000
S-1148384,C-1001256,N-1003244,2022/5/14,80000
S-1148385,C-1001040,N-1002459,2022/5/15,21000
S-1148386,C-1000150,N-1000176,2022/5/15,13000
S-1148387,C-1001040,N-1002460,2022/5/15,21000
S-1148388,C-1000270,N-1003741,2022/5/15,50000
S-1148389,C-1000162,N-1002205,2022/5/15,29000
S-1148390,C-1000277,N-1001282,2022/5/15,30000
S-1148391,C-1000277,N-1001283,2022/5/15,30000
S-1148392,C-1001143,N-1002840,2022/5/15,9000
S-1148393,C-1000162,N-1002206,2022/5/15,29000
S-1148394,C-1000412,N-1001284,2022/5/15,13000
S-1148395,C-1001400,N-1003744,2022/5/15,30000
S-1148396,C-1000963,N-1002207,2022/5/15,15000
S-1148397,C-1000412,N-1001285,2022/5/15,13000
S-1148398,C-1000159,N-1000401,2022/5/15,30000
S-1148399,C-1000166,N-1002841,2022/5/15,13000
S-1148410,C-1000109,N-1002209,2022/5/15,9000
S-1148411,C-1001143,N-1002839,2022/5/15,9000
S-1148412,C-1000918,N-1002461,2022/5/15,30000
S-1148413,C-1000544,N-1001814,2022/5/15,30000
S-1148414,C-1000899,N-1002462,2022/5/15,50000
S-1148415,C-1001400,N-1004283,2022/5/15,30000
S-1148416,C-1000775,N-1001521,2022/5/15,6000
S-1148417,C-1001358,N-1003600,2022/5/15,9000
S-1148418,C-1000775,N-1001520,2022/5/15,6000
S-1148419,C-1000938,N-1002137,2022/5/15,29000
S-1148420,C-1000938,N-1002139,2022/5/15,29000
S-1148421,C-1001207,N-1003077,2022/5/15,6000
S-1148422,C-1001277,N-1003341,2022/5/15,6000
S-1148423,C-1000939,N-1002140,2022/5/15,50000
S-1148424,C-1001277,N-1003342,2022/5/15,6000
S-1148425,C-1000755,N-1003557,2022/5/15,9000
S-1148426,C-1000102,N-1003344,2022/5/15,80000
S-1148427,C-1000425,N-1003345,2022/5/15,29000
S-1148428,C-1000445,N-1003602,2022/5/15,13000
S-1148429,C-1001358,N-1003601,2022/5/15,9000
S-1148430,C-1000102,N-1003848,2022/5/15,80000
S-1148431,C-1000008,N-1000004,2022/5/15,6000
S-1148432,C-1000253,N-1002553,2022/5/15,10000
S-1148433,C-1000526,N-1001384,2022/5/15,6000
S-1148446,C-1000544,N-1002463,2022/5/15,30000
S-1148447,C-1000526,N-1001385,2022/5/15,6000
S-1148448,C-1001040,N-1003439,2022/5/15,21000
S-1148449,C-1000775,N-1003440,2022/5/15,6000
S-1148450,C-1000756,N-1003805,2022/5/15,50000
S-1148451,C-1000544,N-1002552,2022/5/15,15000
S-1148452,C-1000526,N-1001386,2022/5/15,6000
S-1148453,C-1000918,N-1002072,2022/5/15,30000
S-1148454,C-1000150,N-1000177,2022/5/15,13000
S-1148455,C-1001207,N-1003078,2022/5/15,6000
S-1148456,C-1000544,N-1001811,2022/5/15,30000
S-1148457,C-1000685,N-1001810,2022/5/15,80000
S-1148458,C-1000755,N-1002554,2022/5/15,9000
S-1148459,C-1000918,N-1002071,2022/5/15,30000
S-1148460,C-1000102,N-1000175,2022/5/15,80000
S-1148461,C-1000602,N-1001141,2022/5/15,30000
S-1148462,C-1000755,N-1002210,2022/5/15,9000
S-1148463,C-1000775,N-1003247,2022/5/15,6000
S-1148464,C-1000225,N-1000285,2022/5/15,80000
S-1148465,C-1000243,N-1001991,2022/5/15,15000
S-1148466,C-1000268,N-1000349,2022/5/15,10000
S-1148467,C-1000425,N-1003742,2022/5/15,29000
S-1148474,C-1000899,N-1001992,2022/5/15,10000
S-1148475,C-1000425,N-1001067,2022/5/15,29000
S-1148476,C-1000212,N-1000255,2022/5/15,30000
S-1148477,C-1000123,N-1000980,2022/5/15,50000
S-1148478,C-1000899,N-1001993,2022/5/15,10000
S-1148479,C-1000445,N-1000671,2022/5/15,13000
S-1148480,C-1001107,N-1002743,2022/5/15,50000
S-1148481,C-1000166,N-1000254,2022/5/15,13000
S-1148482,C-1000082,N-1000287,2022/5/15,50000
S-1148483,C-1000166,N-1002745,2022/5/15,30000
S-1148484,C-1000240,N-1001065,2022/5/15,80000
S-1148485,C-1000425,N-1003246,2022/5/15,29000
S-1148486,C-1000899,N-1001994,2022/5/15,10000
S-1148487,C-1001107,N-1002742,2022/5/15,50000
S-1148488,C-1000166,N-1000256,2022/5/15,13000
S-1148489,C-1000225,N-1000284,2022/5/15,80000
S-1148490,C-1000425,N-1001068,2022/5/15,29000
S-1148491,C-1000024,N-1003014,2022/5/15,50000
S-1148492,C-1000159,N-1000402,2022/5/15,30000
S-1148493,C-1000109,N-1003013,2022/5/15,9000
S-1148494,C-1000756,N-1001477,2022/5/15,50000
S-1148495,C-1000470,N-1000713,2022/5/15,50000
S-1148496,C-1001467,N-1004086,2022/5/15,15000
S-1148497,C-1001213,N-1003082,2022/5/15,30000
S-1148513,C-1001213,N-1003081,2022/5/15,30000
S-1148514,C-1000756,N-1001476,2022/5/15,50000
S-1148515,C-1000632,N-1001475,2022/5/15,30000
S-1148516,C-1001467,N-1004087,2022/5/15,15000
S-1148517,C-1000963,N-1004218,2022/5/15,10000
S-1148518,C-1000024,N-1001325,2022/5/15,10000
S-1148519,C-1001467,N-1004088,2022/5/15,15000
S-1148520,C-1000469,N-1000712,2022/5/15,15000
S-1148521,C-1000225,N-1002673,2022/5/15,80000
S-1148522,C-1001207,N-1003080,2022/5/15,6000
S-1148523,C-1000123,N-1000981,2022/5/15,50000
S-1148524,C-1000268,N-1000350,2022/5/15,10000
S-1148525,C-1000268,N-1000348,2022/5/15,10000
S-1148526,C-1000243,N-1001995,2022/5/15,15000
S-1148527,C-1000082,N-1000286,2022/5/15,50000
S-1148528,C-1001459,N-1003992,2022/5/15,30000
S-1148529,C-1001107,N-1003994,2022/5/15,6000
S-1148530,C-1001207,N-1003079,2022/5/15,6000
S-1148531,C-1000123,N-1002842,2022/5/15,50000
S-1148532,C-1000268,N-1000345,2022/5/15,10000
S-1148533,C-1000240,N-1003697,2022/5/15,80000
S-1148534,C-1000270,N-1000346,2022/5/15,50000
S-1148535,C-1001207,N-1003083,2022/5/15,6000
S-1148536,C-1001459,N-1003993,2022/5/15,30000
S-1148547,C-1000109,N-1002212,2022/5/15,9000
S-1148548,C-1000412,N-1002366,2022/5/15,13000
S-1148549,C-1000270,N-1004139,2022/5/15,50000
S-1148550,C-1000270,N-1000347,2022/5/15,50000
S-1148551,C-1000602,N-1001140,2022/5/15,30000
S-1148552,C-1000602,N-1003245,2022/5/15,30000
S-1148553,C-1001213,N-1004138,2022/5/15,6000
S-1148554,C-1000755,N-1002211,2022/5/15,9000
S-1148555,C-1000036,N-1001997,2022/5/15,80000
S-1148556,C-1000469,N-1000710,2022/5/15,15000
S-1148557,C-1000036,N-1001996,2022/5/15,80000
